Forecast_Date,Customer,Product-ID,Forecast_Week,Forecast_Target_Date,Forecast_Value,Actual_Demand
2022-05-09,CN,ABC133,4,2022-06-06,112,168.0
2022-05-09,CN,ABC133,4,2022-06-06,112,168.0
2022-05-09,CN,ABC133,5,2022-06-13,95.0,168.0
2022-05-09,CN,ABC133,5,2022-06-13,112.5,168.0
2022-05-09,CN,ABC133,6,2022-06-20,95.0,112.0
2022-05-09,CN,ABC133,6,2022-06-20,112.5,112.0
2022-05-09,CN,ABC133,7,2022-06-27,95.0,140.0
2022-05-09,CN,ABC133,7,2022-06-27,112.5,140.0
2022-05-09,CN,ABC133,8,2022-07-04,95.0,84.0
2022-05-09,CN,ABC133,8,2022-07-04,112.5,84.0
2022-05-09,CN,ABC133,9,2022-07-11,93.75,84.0
2022-05-09,CN,ABC133,9,2022-07-11,101.25,84.0
2022-05-09,CN,ABC133,10,2022-07-18,93.75,56.0
2022-05-09,CN,ABC133,10,2022-07-18,101.25,56.0
2022-05-09,CN,ABC133,11,2022-07-25,93.75,56.0
2022-05-09,CN,ABC133,11,2022-07-25,101.25,56.0
2022-05-09,CN,ABC133,12,2022-08-01,93.75,112.0
2022-05-09,CN,ABC133,12,2022-08-01,101.25,112.0
2022-05-09,CN,ABC134,1,2022-05-16,84,28.0
2022-05-09,CN,ABC134,1,2022-05-16,84,28.0
2022-05-09,CN,ABC134,2,2022-05-23,84,56.0
2022-05-09,CN,ABC134,2,2022-05-23,84,56.0
2022-05-09,CN,ABC134,3,2022-05-30,84,56.0
2022-05-09,CN,ABC134,3,2022-05-30,84,56.0
2022-05-09,CN,ABC134,4,2022-06-06,84,28.0
2022-05-09,CN,ABC134,4,2022-06-06,84,28.0
2022-05-09,CN,ABC134,5,2022-06-13,71.25,0.0
2022-05-09,CN,ABC134,5,2022-06-13,84.5,0.0
2022-05-09,CN,ABC134,6,2022-06-20,71.25,56.0
2022-05-09,CN,ABC134,6,2022-06-20,84.5,56.0
2022-05-09,CN,ABC134,7,2022-06-27,71.25,56.0
2022-05-09,CN,ABC134,7,2022-06-27,84.5,56.0
2022-05-09,CN,ABC134,8,2022-07-04,71.25,28.0
2022-05-09,CN,ABC134,8,2022-07-04,84.5,28.0
2022-05-09,CN,ABC134,9,2022-07-11,70.25,56.0
2022-05-09,CN,ABC134,9,2022-07-11,76.0,56.0
2022-05-09,CN,ABC134,10,2022-07-18,70.25,84.0
2022-05-09,CN,ABC134,10,2022-07-18,76.0,84.0
2022-05-09,CN,ABC134,11,2022-07-25,70.25,0.0
2022-05-09,CN,ABC134,11,2022-07-25,76.0,0.0
2022-05-09,CN,ABC134,12,2022-08-01,70.25,56.0
2022-05-09,CN,ABC134,12,2022-08-01,76.0,56.0
2022-05-09,IT,ABC123,1,2022-05-16,728.0,924.0
2022-05-09,IT,ABC123,2,2022-05-23,784.0,616.0
2022-05-09,IT,ABC123,3,2022-05-30,840.0,672.0
2022-05-09,IT,ABC123,4,2022-06-06,728.0,588.0
2022-05-09,IT,ABC123,5,2022-06-13,560.0,224.0
2022-05-09,IT,ABC123,6,2022-06-20,560.0,644.0
2022-05-09,IT,ABC123,7,2022-06-27,560.0,1372.0
2022-05-09,IT,ABC123,8,2022-07-04,560.0,644.0
2022-05-09,IT,ABC127,1,2022-05-16,280.0,336.0
2022-05-09,IT,ABC127,2,2022-05-23,196.0,252.0
2022-05-09,IT,ABC127,3,2022-05-30,196.0,252.0
2022-05-09,IT,ABC127,4,2022-06-06,196.0,280.0
2022-05-09,IT,ABC127,5,2022-06-13,336.0,280.0
2022-05-09,IT,ABC127,6,2022-06-20,336.0,308.0
2022-05-09,IT,ABC127,7,2022-06-27,336.0,336.0
2022-05-09,IT,ABC127,8,2022-07-04,336.0,392.0
2022-05-09,IT,ABC129,1,2022-05-16,0.0,56.0
2022-05-09,IT,ABC129,2,2022-05-23,28.0,0.0
2022-05-09,IT,ABC129,3,2022-05-30,56.0,27.0
2022-05-09,IT,ABC129,4,2022-06-06,56.0,56.0
2022-05-09,IT,ABC129,5,2022-06-13,49.0,0.0
2022-05-09,IT,ABC129,6,2022-06-20,49.0,56.0
2022-05-09,IT,ABC129,7,2022-06-27,49.0,28.0
2022-05-09,IT,ABC129,8,2022-07-04,49.0,28.0
2022-05-09,IT,ABC130,1,2022-05-16,28.0,28.0
2022-05-09,IT,ABC130,2,2022-05-23,0.0,0.0
2022-05-09,IT,ABC130,3,2022-05-30,0.0,0.0
2022-05-09,IT,ABC130,4,2022-06-06,28.0,28.0
2022-05-09,IT,ABC130,5,2022-06-13,28.0,28.0
2022-05-09,IT,ABC130,6,2022-06-20,28.0,28.0
2022-05-09,IT,ABC130,7,2022-06-27,28.0,28.0
2022-05-09,IT,ABC130,8,2022-07-04,28.0,28.0
2022-05-09,IT,ABC131,1,2022-05-16,56.0,28.0
2022-05-09,IT,ABC131,2,2022-05-23,28.0,0.0
2022-05-09,IT,ABC131,3,2022-05-30,56.0,79.0
2022-05-09,IT,ABC131,4,2022-06-06,56.0,112.0
2022-05-09,IT,ABC131,5,2022-06-13,21.0,56.0
2022-05-09,IT,ABC131,6,2022-06-20,21.0,28.0
2022-05-09,IT,ABC131,7,2022-06-27,21.0,28.0
2022-05-09,IT,ABC131,8,2022-07-04,21.0,28.0
2022-05-09,IT,ABC132,1,2022-05-16,56.0,112.0
2022-05-09,IT,ABC132,2,2022-05-23,28.0,28.0
2022-05-09,IT,ABC132,3,2022-05-30,28.0,56.0
2022-05-09,IT,ABC132,4,2022-06-06,28.0,84.0
2022-05-09,IT,ABC132,5,2022-06-13,56.0,84.0
2022-05-09,IT,ABC132,6,2022-06-20,56.0,84.0
2022-05-09,IT,ABC132,7,2022-06-27,56.0,84.0
2022-05-09,IT,ABC132,8,2022-07-04,56.0,84.0
2022-05-09,IT,ABC133,1,2022-05-16,0.0,28.0
2022-05-09,IT,ABC133,2,2022-05-23,28.0,23.0
2022-05-09,IT,ABC133,3,2022-05-30,0.0,0.0
2022-05-09,IT,ABC133,4,2022-06-06,28.0,0.0
2022-05-09,IT,ABC133,5,2022-06-13,14.0,0.0
2022-05-09,IT,ABC133,6,2022-06-20,14.0,28.0
2022-05-09,IT,ABC133,7,2022-06-27,14.0,0.0
2022-05-09,IT,ABC133,8,2022-07-04,14.0,0.0
2022-05-09,IT,ABC134,1,2022-05-16,0.0,28.0
2022-05-09,IT,ABC134,2,2022-05-23,0.0,28.0
2022-05-09,IT,ABC134,3,2022-05-30,28.0,28.0
2022-05-09,IT,ABC134,4,2022-06-06,28.0,28.0
2022-05-09,IT,ABC134,5,2022-06-13,35.0,0.0
2022-05-09,IT,ABC134,6,2022-06-20,35.0,0.0
2022-05-09,IT,ABC134,7,2022-06-27,35.0,0.0
2022-05-09,IT,ABC134,8,2022-07-04,35.0,56.0
2022-05-09,IT,ABC135,1,2022-05-16,0.0,0.0
2022-05-09,IT,ABC135,2,2022-05-23,0.0,0.0
2022-05-09,IT,ABC135,3,2022-05-30,0.0,0.0
2022-05-09,IT,ABC135,4,2022-06-06,0.0,0.0
2022-05-09,IT,ABC135,5,2022-06-13,0.0,0.0
2022-05-09,IT,ABC135,6,2022-06-20,0.0,28.0
2022-05-09,IT,ABC135,7,2022-06-27,0.0,0.0
2022-05-09,IT,ABC135,8,2022-07-04,0.0,0.0
2022-05-16,IT,ABC123,1,2022-05-23,840.0,616.0
2022-05-16,IT,ABC123,2,2022-05-30,840.0,672.0
2022-05-16,IT,ABC123,3,2022-06-06,840.0,588.0
2022-05-16,IT,ABC123,4,2022-06-13,840.0,224.0
2022-05-16,IT,ABC123,5,2022-06-20,840.0,644.0
2022-05-16,IT,ABC123,6,2022-06-27,840.0,1372.0
2022-05-16,IT,ABC123,7,2022-07-04,840.0,644.0
2022-05-16,IT,ABC123,8,2022-07-11,840.0,280.0
2022-05-16,IT,ABC127,1,2022-05-23,252.0,252.0
2022-05-16,IT,ABC127,2,2022-05-30,252.0,252.0
2022-05-16,IT,ABC127,3,2022-06-06,196.0,280.0
2022-05-16,IT,ABC127,4,2022-06-13,252.0,280.0
2022-05-16,IT,ABC127,5,2022-06-20,336.0,308.0
2022-05-16,IT,ABC127,6,2022-06-27,336.0,336.0
2022-05-16,IT,ABC127,7,2022-07-04,336.0,392.0
2022-05-16,IT,ABC127,8,2022-07-11,336.0,280.0
2022-05-16,IT,ABC129,1,2022-05-23,28.0,0.0
2022-05-16,IT,ABC129,2,2022-05-30,56.0,27.0
2022-05-16,IT,ABC129,3,2022-06-06,28.0,56.0
2022-05-16,IT,ABC129,4,2022-06-13,28.0,0.0
2022-05-16,IT,ABC129,5,2022-06-20,35.0,56.0
2022-05-16,IT,ABC129,6,2022-06-27,35.0,28.0
2022-05-16,IT,ABC129,7,2022-07-04,35.0,28.0
2022-05-16,IT,ABC129,8,2022-07-11,35.0,22.0
2022-05-16,IT,ABC130,1,2022-05-23,0.0,0.0
2022-05-16,IT,ABC130,2,2022-05-30,0.0,0.0
2022-05-16,IT,ABC130,3,2022-06-06,0.0,28.0
2022-05-16,IT,ABC130,4,2022-06-13,28.0,28.0
2022-05-16,IT,ABC130,5,2022-06-20,28.0,28.0
2022-05-16,IT,ABC130,6,2022-06-27,28.0,28.0
2022-05-16,IT,ABC130,7,2022-07-04,28.0,28.0
2022-05-16,IT,ABC130,8,2022-07-11,28.0,28.0
2022-05-16,IT,ABC131,1,2022-05-23,28.0,0.0
2022-05-16,IT,ABC131,2,2022-05-30,56.0,79.0
2022-05-16,IT,ABC131,3,2022-06-06,56.0,112.0
2022-05-16,IT,ABC131,4,2022-06-13,56.0,56.0
2022-05-16,IT,ABC131,5,2022-06-20,35.0,28.0
2022-05-16,IT,ABC131,6,2022-06-27,35.0,28.0
2022-05-16,IT,ABC131,7,2022-07-04,35.0,28.0
2022-05-16,IT,ABC131,8,2022-07-11,35.0,0.0
2022-05-16,IT,ABC132,1,2022-05-23,28.0,28.0
2022-05-16,IT,ABC132,2,2022-05-30,28.0,56.0
2022-05-16,IT,ABC132,3,2022-06-06,56.0,84.0
2022-05-16,IT,ABC132,4,2022-06-13,28.0,84.0
2022-05-16,IT,ABC132,5,2022-06-20,56.0,84.0
2022-05-16,IT,ABC132,6,2022-06-27,56.0,84.0
2022-05-16,IT,ABC132,7,2022-07-04,56.0,84.0
2022-05-16,IT,ABC132,8,2022-07-11,56.0,84.0
2022-05-16,IT,ABC133,1,2022-05-23,28.0,23.0
2022-05-16,IT,ABC133,2,2022-05-30,0.0,0.0
2022-05-16,IT,ABC133,3,2022-06-06,0.0,0.0
2022-05-16,IT,ABC133,4,2022-06-13,28.0,0.0
2022-05-16,IT,ABC133,5,2022-06-20,14.0,28.0
2022-05-16,IT,ABC133,6,2022-06-27,14.0,0.0
2022-05-16,IT,ABC133,7,2022-07-04,14.0,0.0
2022-05-16,IT,ABC133,8,2022-07-11,14.0,28.0
2022-05-16,IT,ABC134,1,2022-05-23,0.0,28.0
2022-05-16,IT,ABC134,2,2022-05-30,28.0,28.0
2022-05-16,IT,ABC134,3,2022-06-06,28.0,28.0
2022-05-16,IT,ABC134,4,2022-06-13,28.0,0.0
2022-05-16,IT,ABC134,5,2022-06-20,35.0,0.0
2022-05-16,IT,ABC134,6,2022-06-27,35.0,0.0
2022-05-16,IT,ABC134,7,2022-07-04,35.0,56.0
2022-05-16,IT,ABC134,8,2022-07-11,35.0,0.0
2022-05-16,IT,ABC135,1,2022-05-23,0.0,0.0
2022-05-16,IT,ABC135,2,2022-05-30,0.0,0.0
2022-05-16,IT,ABC135,3,2022-06-06,0.0,0.0
2022-05-16,IT,ABC135,4,2022-06-13,0.0,0.0
2022-05-16,IT,ABC135,5,2022-06-20,0.0,28.0
2022-05-16,IT,ABC135,6,2022-06-27,0.0,0.0
2022-05-16,IT,ABC135,7,2022-07-04,0.0,0.0
2022-05-16,IT,ABC135,8,2022-07-11,0.0,0.0
2022-05-23,CN,ABC123,1,2022-05-30,980,1344.0
2022-05-23,CN,ABC123,2,2022-06-06,980,1372.0
2022-05-23,CN,ABC123,3,2022-06-13,896,476.0
2022-05-23,CN,ABC123,4,2022-06-20,896,1092.0
2022-05-23,CN,ABC123,5,2022-06-27,900.0,1008.0
2022-05-23,CN,ABC123,6,2022-07-04,900.0,812.0
2022-05-23,CN,ABC123,7,2022-07-11,900.0,952.0
2022-05-23,CN,ABC123,8,2022-07-18,900.0,840.0
2022-05-23,CN,ABC123,9,2022-07-25,862.5,980.0
2022-05-23,CN,ABC123,10,2022-08-01,862.5,588.0
2022-05-23,CN,ABC123,11,2022-08-08,862.5,560.0
2022-05-23,CN,ABC123,12,2022-08-15,862.5,224.0
2022-05-23,CN,ABC124,1,2022-05-30,588,364.0
2022-05-23,CN,ABC124,2,2022-06-06,588,448.0
2022-05-23,CN,ABC124,3,2022-06-13,560,84.0
2022-05-23,CN,ABC124,4,2022-06-20,560,420.0
2022-05-23,CN,ABC124,5,2022-06-27,675.0,532.0
2022-05-23,CN,ABC124,6,2022-07-04,675.0,868.0
2022-05-23,CN,ABC124,7,2022-07-11,675.0,336.0
2022-05-23,CN,ABC124,8,2022-07-18,675.0,504.0
2022-05-23,CN,ABC124,9,2022-07-25,652.5,1148.0
2022-05-23,CN,ABC124,10,2022-08-01,652.5,588.0
2022-05-23,CN,ABC124,11,2022-08-08,652.5,644.0
2022-05-23,CN,ABC124,12,2022-08-15,652.5,504.0
2022-05-23,CN,ABC125,1,2022-05-30,308,392.0
2022-05-23,CN,ABC125,2,2022-06-06,308,140.0
2022-05-23,CN,ABC125,3,2022-06-13,420,364.0
2022-05-23,CN,ABC125,4,2022-06-20,420,280.0
2022-05-23,CN,ABC125,5,2022-06-27,375.0,0.0
2022-05-23,CN,ABC125,6,2022-07-04,375.0,588.0
2022-05-23,CN,ABC125,7,2022-07-11,375.0,504.0
2022-05-23,CN,ABC125,8,2022-07-18,375.0,336.0
2022-05-23,CN,ABC125,9,2022-07-25,330.0,952.0
2022-05-23,CN,ABC125,10,2022-08-01,330.0,420.0
2022-05-23,CN,ABC125,11,2022-08-08,330.0,672.0
2022-05-23,CN,ABC125,12,2022-08-15,330.0,308.0
2022-05-23,CN,ABC126,1,2022-05-30,168,168.0
2022-05-23,CN,ABC126,2,2022-06-06,168,168.0
2022-05-23,CN,ABC126,3,2022-06-13,168,112.0
2022-05-23,CN,ABC126,4,2022-06-20,168,140.0
2022-05-23,CN,ABC126,5,2022-06-27,154.0,84.0
2022-05-23,CN,ABC126,6,2022-07-04,154.0,112.0
2022-05-23,CN,ABC126,7,2022-07-11,154.0,0.0
2022-05-23,CN,ABC126,8,2022-07-18,154.0,168.0
2022-05-23,CN,ABC126,9,2022-07-25,154.0,84.0
2022-05-23,CN,ABC126,10,2022-08-01,154.0,0.0
2022-05-23,CN,ABC126,11,2022-08-08,154.0,28.0
2022-05-23,CN,ABC126,12,2022-08-15,154.0,140.0
2022-05-23,CN,ABC127,1,2022-05-30,308,224.0
2022-05-23,CN,ABC127,2,2022-06-06,308,308.0
2022-05-23,CN,ABC127,3,2022-06-13,308,140.0
2022-05-23,CN,ABC127,4,2022-06-20,308,532.0
2022-05-23,CN,ABC127,5,2022-06-27,360.0,308.0
2022-05-23,CN,ABC127,6,2022-07-04,360.0,392.0
2022-05-23,CN,ABC127,7,2022-07-11,360.0,392.0
2022-05-23,CN,ABC127,8,2022-07-18,360.0,504.0
2022-05-23,CN,ABC127,9,2022-07-25,292.5,392.0
2022-05-23,CN,ABC127,10,2022-08-01,292.5,392.0
2022-05-23,CN,ABC127,11,2022-08-08,292.5,224.0
2022-05-23,CN,ABC127,12,2022-08-15,292.5,476.0
2022-05-23,CN,ABC128,1,2022-05-30,168,168.0
2022-05-23,CN,ABC128,2,2022-06-06,168,140.0
2022-05-23,CN,ABC128,3,2022-06-13,168,252.0
2022-05-23,CN,ABC128,4,2022-06-20,168,168.0
2022-05-23,CN,ABC128,5,2022-06-27,154.0,140.0
2022-05-23,CN,ABC128,6,2022-07-04,154.0,140.0
2022-05-23,CN,ABC128,7,2022-07-11,154.0,112.0
2022-05-23,CN,ABC128,8,2022-07-18,154.0,252.0
2022-05-23,CN,ABC128,9,2022-07-25,154.0,196.0
2022-05-23,CN,ABC128,10,2022-08-01,154.0,224.0
2022-05-23,CN,ABC128,11,2022-08-08,154.0,56.0
2022-05-23,CN,ABC128,12,2022-08-15,154.0,112.0
2022-05-23,CN,ABC129,1,2022-05-30,0,0.0
2022-05-23,CN,ABC129,2,2022-06-06,28,0.0
2022-05-23,CN,ABC129,3,2022-06-13,0,28.0
2022-05-23,CN,ABC129,4,2022-06-20,0,0.0
2022-05-23,CN,ABC129,5,2022-06-27,7.0,0.0
2022-05-23,CN,ABC129,6,2022-07-04,7.0,0.0
2022-05-23,CN,ABC129,7,2022-07-11,7.0,0.0
2022-05-23,CN,ABC129,8,2022-07-18,7.0,0.0
2022-05-23,CN,ABC129,9,2022-07-25,7.0,0.0
2022-05-23,CN,ABC129,10,2022-08-01,7.0,0.0
2022-05-23,CN,ABC129,11,2022-08-08,7.0,0.0
2022-05-23,CN,ABC129,12,2022-08-15,7.0,0.0
2022-05-23,CN,ABC130,1,2022-05-30,0,0.0
2022-05-23,CN,ABC130,2,2022-06-06,28,0.0
2022-05-23,CN,ABC130,3,2022-06-13,0,0.0
2022-05-23,CN,ABC130,4,2022-06-20,0,0.0
2022-05-23,CN,ABC130,5,2022-06-27,7.0,0.0
2022-05-23,CN,ABC130,6,2022-07-04,7.0,28.0
2022-05-23,CN,ABC130,7,2022-07-11,7.0,28.0
2022-05-23,CN,ABC130,8,2022-07-18,7.0,0.0
2022-05-23,CN,ABC130,9,2022-07-25,7.0,0.0
2022-05-23,CN,ABC130,10,2022-08-01,7.0,0.0
2022-05-23,CN,ABC130,11,2022-08-08,7.0,0.0
2022-05-23,CN,ABC130,12,2022-08-15,7.0,0.0
2022-05-23,CN,ABC131,1,2022-05-30,0,0.0
2022-05-23,CN,ABC131,2,2022-06-06,28,0.0
2022-05-23,CN,ABC131,3,2022-06-13,0,0.0
2022-05-23,CN,ABC131,4,2022-06-20,0,0.0
2022-05-23,CN,ABC131,5,2022-06-27,7.0,0.0
2022-05-23,CN,ABC131,6,2022-07-04,7.0,0.0
2022-05-23,CN,ABC131,7,2022-07-11,7.0,0.0
2022-05-23,CN,ABC131,8,2022-07-18,7.0,0.0
2022-05-23,CN,ABC131,9,2022-07-25,7.0,0.0
2022-05-23,CN,ABC131,10,2022-08-01,7.0,0.0
2022-05-23,CN,ABC131,11,2022-08-08,7.0,28.0
2022-05-23,CN,ABC131,12,2022-08-15,7.0,0.0
2022-05-23,CN,ABC132,1,2022-05-30,196,84.0
2022-05-23,CN,ABC132,2,2022-06-06,224,168.0
2022-05-23,CN,ABC132,3,2022-06-13,224,252.0
2022-05-23,CN,ABC132,4,2022-06-20,224,0.0
2022-05-23,CN,ABC132,5,2022-06-27,220.25,0.0
2022-05-23,CN,ABC132,6,2022-07-04,220.25,504.0
2022-05-23,CN,ABC132,7,2022-07-11,220.25,196.0
2022-05-23,CN,ABC132,8,2022-07-18,220.25,112.0
2022-05-23,CN,ABC132,9,2022-07-25,204.0,252.0
2022-05-23,CN,ABC132,10,2022-08-01,204.0,224.0
2022-05-23,CN,ABC132,11,2022-08-08,204.0,112.0
2022-05-23,CN,ABC132,12,2022-08-15,204.0,84.0
2022-05-23,CN,ABC133,1,2022-05-30,112,112.0
2022-05-23,CN,ABC133,2,2022-06-06,112,168.0
2022-05-23,CN,ABC133,3,2022-06-13,112,168.0
2022-05-23,CN,ABC133,4,2022-06-20,112,112.0
2022-05-23,CN,ABC133,5,2022-06-27,113.75,140.0
2022-05-23,CN,ABC133,6,2022-07-04,113.75,84.0
2022-05-23,CN,ABC133,7,2022-07-11,113.75,84.0
2022-05-23,CN,ABC133,8,2022-07-18,113.75,56.0
2022-05-23,CN,ABC133,9,2022-07-25,105.25,56.0
2022-05-23,CN,ABC133,10,2022-08-01,105.25,112.0
2022-05-23,CN,ABC133,11,2022-08-08,105.25,28.0
2022-05-23,CN,ABC133,12,2022-08-15,105.25,84.0
2022-05-23,CN,ABC134,1,2022-05-30,56,56.0
2022-05-23,CN,ABC134,2,2022-06-06,56,28.0
2022-05-23,CN,ABC134,3,2022-06-13,84,0.0
2022-05-23,CN,ABC134,4,2022-06-20,84,56.0
2022-05-23,CN,ABC134,5,2022-06-27,71.0,56.0
2022-05-23,CN,ABC134,6,2022-07-04,71.0,28.0
2022-05-23,CN,ABC134,7,2022-07-11,71.0,56.0
2022-05-23,CN,ABC134,8,2022-07-18,71.0,84.0
2022-05-23,CN,ABC134,9,2022-07-25,65.75,0.0
2022-05-23,CN,ABC134,10,2022-08-01,65.75,56.0
2022-05-23,CN,ABC134,11,2022-08-08,65.75,0.0
2022-05-23,CN,ABC134,12,2022-08-15,65.75,0.0
2022-05-23,IT,ABC123,1,2022-05-30,840.0,672.0
2022-05-23,IT,ABC123,2,2022-06-06,756.0,588.0
2022-05-23,IT,ABC123,3,2022-06-13,756.0,224.0
2022-05-23,IT,ABC123,4,2022-06-20,756.0,644.0
2022-05-23,IT,ABC123,5,2022-06-27,840.0,1372.0
2022-05-23,IT,ABC123,6,2022-07-04,840.0,644.0
2022-05-23,IT,ABC123,7,2022-07-11,840.0,280.0
2022-05-23,IT,ABC123,8,2022-07-18,840.0,364.0
2022-05-23,IT,ABC127,1,2022-05-30,252.0,252.0
2022-05-23,IT,ABC127,2,2022-06-06,252.0,280.0
2022-05-23,IT,ABC127,3,2022-06-13,252.0,280.0
2022-05-23,IT,ABC127,4,2022-06-20,252.0,308.0
2022-05-23,IT,ABC127,5,2022-06-27,336.0,336.0
2022-05-23,IT,ABC127,6,2022-07-04,336.0,392.0
2022-05-23,IT,ABC127,7,2022-07-11,336.0,280.0
2022-05-23,IT,ABC127,8,2022-07-18,336.0,504.0
2022-05-23,IT,ABC129,1,2022-05-30,56.0,27.0
2022-05-23,IT,ABC129,2,2022-06-06,28.0,56.0
2022-05-23,IT,ABC129,3,2022-06-13,0.0,0.0
2022-05-23,IT,ABC129,4,2022-06-20,28.0,56.0
2022-05-23,IT,ABC129,5,2022-06-27,35.0,28.0
2022-05-23,IT,ABC129,6,2022-07-04,35.0,28.0
2022-05-23,IT,ABC129,7,2022-07-11,35.0,22.0
2022-05-23,IT,ABC129,8,2022-07-18,35.0,28.0
2022-05-23,IT,ABC130,1,2022-05-30,0.0,0.0
2022-05-23,IT,ABC130,2,2022-06-06,28.0,28.0
2022-05-23,IT,ABC130,3,2022-06-13,0.0,28.0
2022-05-23,IT,ABC130,4,2022-06-20,28.0,28.0
2022-05-23,IT,ABC130,5,2022-06-27,28.0,28.0
2022-05-23,IT,ABC130,6,2022-07-04,28.0,28.0
2022-05-23,IT,ABC130,7,2022-07-11,28.0,28.0
2022-05-23,IT,ABC130,8,2022-07-18,28.0,45.0
2022-05-23,IT,ABC131,1,2022-05-30,56.0,79.0
2022-05-23,IT,ABC131,2,2022-06-06,56.0,112.0
2022-05-23,IT,ABC131,3,2022-06-13,28.0,56.0
2022-05-23,IT,ABC131,4,2022-06-20,28.0,28.0
2022-05-23,IT,ABC131,5,2022-06-27,35.0,28.0
2022-05-23,IT,ABC131,6,2022-07-04,35.0,28.0
2022-05-23,IT,ABC131,7,2022-07-11,35.0,0.0
2022-05-23,IT,ABC131,8,2022-07-18,35.0,56.0
2022-05-23,IT,ABC132,1,2022-05-30,56.0,56.0
2022-05-23,IT,ABC132,2,2022-06-06,56.0,84.0
2022-05-23,IT,ABC132,3,2022-06-13,56.0,84.0
2022-05-23,IT,ABC132,4,2022-06-20,56.0,84.0
2022-05-23,IT,ABC132,5,2022-06-27,56.0,84.0
2022-05-23,IT,ABC132,6,2022-07-04,56.0,84.0
2022-05-23,IT,ABC132,7,2022-07-11,56.0,84.0
2022-05-23,IT,ABC132,8,2022-07-18,56.0,112.0
2022-05-23,IT,ABC133,1,2022-05-30,0.0,0.0
2022-05-23,IT,ABC133,2,2022-06-06,0.0,0.0
2022-05-23,IT,ABC133,3,2022-06-13,0.0,0.0
2022-05-23,IT,ABC133,4,2022-06-20,28.0,28.0
2022-05-23,IT,ABC133,5,2022-06-27,14.0,0.0
2022-05-23,IT,ABC133,6,2022-07-04,14.0,0.0
2022-05-23,IT,ABC133,7,2022-07-11,14.0,28.0
2022-05-23,IT,ABC133,8,2022-07-18,14.0,0.0
2022-05-23,IT,ABC134,1,2022-05-30,28.0,28.0
2022-05-23,IT,ABC134,2,2022-06-06,28.0,28.0
2022-05-23,IT,ABC134,3,2022-06-13,0.0,0.0
2022-05-23,IT,ABC134,4,2022-06-20,28.0,0.0
2022-05-23,IT,ABC134,5,2022-06-27,35.0,0.0
2022-05-23,IT,ABC134,6,2022-07-04,35.0,56.0
2022-05-23,IT,ABC134,7,2022-07-11,35.0,0.0
2022-05-23,IT,ABC134,8,2022-07-18,35.0,0.0
2022-05-23,IT,ABC135,1,2022-05-30,28.0,0.0
2022-05-23,IT,ABC135,2,2022-06-06,0.0,0.0
2022-05-23,IT,ABC135,3,2022-06-13,0.0,0.0
2022-05-23,IT,ABC135,4,2022-06-20,0.0,28.0
2022-05-23,IT,ABC135,5,2022-06-27,0.0,0.0
2022-05-23,IT,ABC135,6,2022-07-04,0.0,0.0
2022-05-23,IT,ABC135,7,2022-07-11,0.0,0.0
2022-05-23,IT,ABC135,8,2022-07-18,0.0,0.0
2022-05-30,IT,ABC123,1,2022-06-06,756.0,588.0
2022-05-30,IT,ABC123,2,2022-06-13,756.0,224.0
2022-05-30,IT,ABC123,3,2022-06-20,756.0,644.0
2022-05-30,IT,ABC123,4,2022-06-27,756.0,1372.0
2022-05-30,IT,ABC123,5,2022-07-04,756.0,644.0
2022-05-30,IT,ABC123,6,2022-07-11,756.0,280.0
2022-05-30,IT,ABC123,7,2022-07-18,756.0,364.0
2022-05-30,IT,ABC123,8,2022-07-25,756.0,448.0
2022-05-30,IT,ABC127,1,2022-06-06,252.0,280.0
2022-05-30,IT,ABC127,2,2022-06-13,280.0,280.0
2022-05-30,IT,ABC127,3,2022-06-20,280.0,308.0
2022-05-30,IT,ABC127,4,2022-06-27,280.0,336.0
2022-05-30,IT,ABC127,5,2022-07-04,336.0,392.0
2022-05-30,IT,ABC127,6,2022-07-11,336.0,280.0
2022-05-30,IT,ABC127,7,2022-07-18,336.0,504.0
2022-05-30,IT,ABC127,8,2022-07-25,336.0,140.0
2022-05-30,IT,ABC129,1,2022-06-06,0.0,56.0
2022-05-30,IT,ABC129,2,2022-06-13,28.0,0.0
2022-05-30,IT,ABC129,3,2022-06-20,28.0,56.0
2022-05-30,IT,ABC129,4,2022-06-27,28.0,28.0
2022-05-30,IT,ABC129,5,2022-07-04,35.0,28.0
2022-05-30,IT,ABC129,6,2022-07-11,35.0,22.0
2022-05-30,IT,ABC129,7,2022-07-18,35.0,28.0
2022-05-30,IT,ABC129,8,2022-07-25,35.0,0.0
2022-05-30,IT,ABC130,1,2022-06-06,28.0,28.0
2022-05-30,IT,ABC130,2,2022-06-13,0.0,28.0
2022-05-30,IT,ABC130,3,2022-06-20,28.0,28.0
2022-05-30,IT,ABC130,4,2022-06-27,28.0,28.0
2022-05-30,IT,ABC130,5,2022-07-04,28.0,28.0
2022-05-30,IT,ABC130,6,2022-07-11,28.0,28.0
2022-05-30,IT,ABC130,7,2022-07-18,28.0,45.0
2022-05-30,IT,ABC130,8,2022-07-25,28.0,0.0
2022-05-30,IT,ABC131,1,2022-06-06,28.0,112.0
2022-05-30,IT,ABC131,2,2022-06-13,28.0,56.0
2022-05-30,IT,ABC131,3,2022-06-20,28.0,28.0
2022-05-30,IT,ABC131,4,2022-06-27,28.0,28.0
2022-05-30,IT,ABC131,5,2022-07-04,35.0,28.0
